review_text,Review_Angles
"So many things could be added that would help like when you press ""p"" to open party menu you should be able to click to feed a pal if you have food in my inventory or feed bag. Also if the stats for your pal showed when you hover over it in party menu like it does in the palbox that would be so nice.",API_Error
"This game is what I have been wanting for a while, A game made to be fun.",API_Error
Yes.,API_Error
shi tuff,API_Error
pokemon but if it was cool or smth,API_Error
pal worl,API_Error
"really chill game, having fun playing it alone, or with friends.",API_Error
This game is very much worth your money and time! Please give it a shot and enjoy!,API_Error
"fun kill animals slavery perfect game
",API_Error
Its a really fun game.,API_Error
good game so far,API_Error
"Really fun game, got similar game play to Ark Survival Evolved. Which iv have spend many hours playing,",API_Error
it wus fun,API_Error
i liked all of the pals,API_Error
Absolutely love this game,API_Error
"It is defiantly worth the money, highly recommended, super fun game",API_Error
"good game, too bad nintendo has to ruin our fun. a bit rough on the models thats about it worth playing",API_Error
"The game knows exactly what it is. A silly goofy time with silly goofy pals and sub machine guns. Every playthrough feels unique and with the adjustments of settings like EXP gain, pal spawn shuffle and much much more the world is your oyster.",API_Error
"this is basically a combination of Pokemon, Ark, Conan exiles, Genshin impact and legend of zelda. Either way though this game is amazing and definitely worth the money",API_Error
"fun drops off quickly, needs many more months of work to maybe keep interest",API_Error
"What Pokemon could have been, and with guns.
Very grindy in mid game, but you can just turn up XP rate to compensate.
Really love this game.
Hope Nintendo does not win the lawsuit.",API_Error
Fun,API_Error
Game Freak's ability to make an engaging game ended with ruby and sapphire.,API_Error
Having a blast!,API_Error
Wait til full release. The game is fun but the balancing and bug encounters are making the game nearly unplayable at this point from a combat perspective.,API_Error
POCKET MONSTERS WITH GUNS! WHY WOULDN'T YOU PLAY THIS!,API_Error
Crack Cocaine if you like that kinda thing,API_Error
I really like this game,API_Error
"This is an excellent world-exploring friend-catching base-building adventure with a LOT of interesting angles. It's extremely polished right now for a '0.2.1' Early Access title, with a gigantic map and an enormous amount of stuff to do. There's a wide versatility in how you want to treat the world and vice-versa: Captures can be done stealthy and silently, or through beatdowns and aggression. Pals can be coddled, pet, loved and treated as partners, or they can be worked to the bone before eventually going under the cleaver for meat.

Also, Humans can be captured in Pal spheres.

They are no exception to the last statement in the first paragraph.

Currently an A+ game, will continue to play.",API_Error
Game still needs some minor attention but its very entertaining.....i've been binge playing and will continue to do so,API_Error
LOVE THIS GAME,API_Error
great,API_Error
"It's been said a million times already but this game is a masterpiece even in EA... Absolutely addictive and extremely fun, even in it's janky current state.

I can't wait to see what the full release looks like.",API_Error
Amazing game!!,API_Error
a really gratefull gamen,API_Error
"This game is great, considering it's early release. It is already better than a lot of finished games and I cannot suggest it enough.  There's a ton to do and will be a game that I go back to, all the time :) It has some bugs still, but the game is worth it, especially at this price. Get it now :)",API_Error
"This game came as a recommendation from a friend who knows me really well.  I thought as soon as I started playing that the person may have missed the mark, and that I was going to hate it as the aesthetics are not something I'm generally about, but soon... very soon my itchy brain was being scratched by all my favorite things.  Resource farming? No pressure world exploration and hidden goodies? BAM.  we got em in spades.   There are a few funny issues with clipping and glitches, but honestly nothing that has made me explode with a fit of gamey gamey rage. 

Surprisingly delightful.  I'm enjoying it thoroughly.",API_Error
"Surprisingly good game, came into it with low expectations and was pleasantly surprised. Runs fantastic even on my old 2070 Super. Fair amount of content right now however, past 100 hours you've kind of seen it all and done it all. Fortunately, it's still early release so more is to come, and you can't beat 100 hours worth of good content for $30. Could be considered the love child of Pokemon and Breath of the Wild. 

",API_Error
my pals are slaves,API_Error
"Today's Subject......

Slavery",API_Error
Pokemon on Steroids,API_Error
"Honestly the most fun that i have had playing a newer released game. addictive gameplay, beautiful world and tons to do and explore",API_Error
"There's a surprising amount of things to do in the game despite just being in early access.

The amount of Pals you can capture— around 111, and that's without the variants— as well as the amount of ground you can travel is really amazing, That, and the base building and resource management portion of the game really makes for a fun experience on paper.

However, it's not really without its quirks. While Palworld boasts a great amount of decorations you can build for your base, the actual base building experience is horrendous. Assigning Pals to certain stations is also a pain at times, and there's the occasional bug where they stop doing their jobs when permanently assigned to a station (this is certainly apparent with breeding after fast traveling to another waypoint).

After defeating all of the Tower bosses, there's really not much to do except capture the Legendary pals scattered around the world. 

The game still needs a bit of polish and QoL work at its certain state, but I do recommend people getting the game if they aren't deterred by such problems. Can't wait to see where this game goes!

",API_Error
Pokemon....,API_Error
Really cool game! Better than what Nintendo did!,API_Error
best survival game in 2024 highly requirement Pokemon  dont got sh** on this game,API_Error
n nj n,API_Error
"This game is incredible. Great graphics, massive map, and so much to do. I recommend giving it a shot.",API_Error
Good game,API_Error
INSANE,API_Error
I love pokemon,API_Error
FUN,API_Error
Really fun game but it crashes if you load alot of stuff at once and alot of animations dont work in multiplayer,API_Error
VERY FUN I LIKE YES,API_Error
great game,API_Error
good,API_Error
:),API_Error
yes,API_Error
"Really scratches that itch for a survival game you didn't want to play. I personally have been over these mass produced copy paste survival games for awhile now and to my surprise this game really does a great job on all aspects. It's simple, easy enough to get started and learn, and the game play loop truly is so fun and rewarding. Can't wait to see what they add in the future to this gem.",API_Error
"Cool concept, but its an unfinished, unpolished, janky bugfest.

There are a lot of new refreshing takes on the monster collecting genre in Palworld, but unfortunately it's very obvious that the developers are inexperienced.

The game has an incredible amount of jank, in almost every aspect. The world is lackluster and the monster ai is barely tolerable. Starting from mid game onward, the game just becomes the same routine of grinding materials to level up and waiting for different countdowns to finish. 
There are a plethora of bugs that make the experience quite frustrating a lot of the times

Still better than anything gamefreak made in the past decade",API_Error
if you like Pokemon GET IT!!!! TRUST ME DO IT!!!!,API_Error
"Finally. 
A game that allows me to stab penguins with spears and kill mercenaries with an elephant that looks like a tea kettle.",API_Error
Better than the new Pokemon games,API_Error
"🧧🧧🧧 GLORY TO THE WORKFORCE IN PALWORLD, THEY SHALL ALL BE TREATED EQUALLY AND NOT (They will) SENT TO WORK CAMPS (Homebase) THEY WILL BE LOVED AND CARED FOR (Exploited) 🧧🧧🧧",API_Error
"Went into expecting a Pokemon clone with a more active trainer, but after two hours of play it is better described as Ark Survival Evolved done right. A survival sandbox that is best played with good friends. Can not wait for people to build dedicated multiplayer rooms and see how those stack up. For $30 the developers are undercutting themselves for once.",API_Error
"Buen juego, divertido y facil de jugar",API_Error
"I had to revise this since i realized i was talking trash for something that was my own fault. Great game, most fun i've had in a long time. If you get a D3D error just get a new GPU.",API_Error
Zoe Is Hot,API_Error
"Great game is more than just catching pals, the building and survival it great and fun game and you can control how hard you want to make the game.",API_Error
GOOD,API_Error
"Super jank, lots of bugs, and an empty feeling open world are all negatives that can't even begin to weigh the scale down in a negative direction for Palworld. It's simply just fun to play.",API_Error
good,API_Error
Here is what the game gives its like rust when its building and you use pals to run it you can join a guild to have fun with others explore with others try dungeons and so on BUT here is the only thing that make me regret even buy this game but this happens in all games Hackers/cheaters you join new world day 1 then next day when you log in the hackers have ruin every thing you build up they like allways ruin the game by lv and fix everything to lv 50 first day and then they destroy your base then sell that acount online to someone who want a acount that are lv 50 like all online games it need strikt rules people who can make sure these kind off player dont come online but its there so the online play can only be with private servers not the ones that is open for public dont go in there you regret it.,API_Error
"Nice, straight-to-gameplay, easy-to-follow loop. Getting weapons on Pokemon is fun",API_Error
fun times enslaving cute little critters for the cause of deforestation and colonisation.,API_Error
It is taking over my life and I am all for it,API_Error
Fun fun yes yes good game,API_Error
uh... dont play this game.,API_Error
Best played with friends. Solo wise the game is not too entertaining but with homies it becomes really chill and funny. 10/10 recommend if looking for a game to play with friends.,API_Error
This is the best game ever. GOTY and its only January.,API_Error
"People calling this""pokemon with guns"" are morons. This is just Ark with Pokemon in place of dinosaurs.

If you like Ark, you will like this, because it is the same game... But with Pokemon.",API_Error
"slavery
",API_Error
"Need more space for my base.
Make big.
Make more.
Make happy.",API_Error
"Like digimon, but with pokemons.",API_Error
Fun survival game.  I liked Grounded and Subnautica and now I like this.  Can't wait to see what is coming if this awesomeness is early access.,API_Error
"Spent a lot of time with the wife playing this game - we both love it. 

As for what is going on with Nintendo, I think Palworld will win. Since when does Nintendo publish Pokemon on PC?",API_Error
it's fun,API_Error
"cool
",API_Error
"NOTE: This is still an early-access game, but the machanics that are already there unite the best features of countless AAA-games. The grinding in this game can be quite exhausting in the very early stages of the game, but with further progress come better technologies to make grinding pretty fun. Love it especially when playing together with a friend!

---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☑ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☑ Big
☐ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☑ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☑ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☑ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☐ Worth the price
☑ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10",API_Error
its cool but it can be kinda grindy,API_Error
"⠐⣆⠲⡌⣜⣡⢋⡜⣱⠀⢲⣦⢦⡄⠠⠀⠄⠠⡀⠠⢀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡄⠀⠀⠀⠀⠀⠀⠒⢻⢿⣿⢏⣴⡻⢿⢿⠿
⡉⣆⠳⣘⠤⣃⡍⢲⢡⠇⢸⣷⣿⣧⠀⡁⢈⣄⣿⣯⠡⠈⡠⠄⠤⠒⡐⠦⡄⣀⠀⠀⡀⠀⠀⣀⠀⠀⠀⠠⢄⡀⠁⣀⣀⣀⣀⣀⣀⣠⡤⢀⣤⣾⣿⣷
⡘⡤⡓⣌⢣⠵⡸⡑⢮⡁⠸⡗⢈⣷⢀⣆⡾⠟⠂⠀⡄⠦⠑⡈⠄⠃⠄⡐⢘⡰⢂⠂⠤⣁⡹⡿⠙⠈⢁⠀⣆⠁⢸⣷⣯⣿⣿⣿⣿⣫⣾⣿⣿⣿⡭
⢸⡐⢧⡘⢆⡇⢧⡙⢆⡣⠀⣷⣿⣿⠆⠈⠀⠀⡐⠬⡐⠃⡅⢂⠌⠌⡐⠠⡁⢦⠉⢨⢱⡞⠇⠃⠀⣒⣄⠑⠈⠃⢀⡙⣻⢟⣯⣾⣿⣿⣿⣿⣿⣿⡇
⠢⡝⣢⠙⣆⡚⢥⡚⢥⡓⣀⠉⡉⠁⠀⠀⠠⠄⣡⠣⠜⡡⢎⡰⢈⠒⢌⠰⡁⠶⡠⢐⠂⠁⢠⠾⡅⠂⠙⢋⣤⢶⣯⡿⣌⢿⣿⣿⣿⣿⣿⣿⣿⣿⣧
⢑⡣⢇⡹⢄⢏⡲⢩⣒⢱⢊⠖⠁⠀⠀⠠⠁⠠⠃⢈⡑⠳⡬⡐⠡⠘⡬⢱⠘⢦⡙⡄⠀⠀⠞⠉⠁⠄⡘⠛⢊⣹⣿⡿⠿⣷⡩⡉⠽⠻⠿⠿⠿⠿⠿
⢨⢱⠣⡜⢪⠜⡴⢣⠜⡌⡎⠂⠀⠀⢀⠁⢀⠀⠴⡩⣌⠗⡧⢙⡠⠛⡴⢉⠎⡔⡠⢍⢢⠀⠄⠀⠀⠀⠐⠦⡂⠍⢳⣆⢲⣦⠍⠈⠂⢋⠭⠩⠍⠭⣙⠀
⢨⢃⡗⡸⡑⢮⠰⣃⠞⡘⠀⢠⠀⠁⠠⠀⠀⠄⠁⡀⠀⠀⠀⢀⡶⣾⢽⡱⢎⠵⡑⢢⠌⡑⡂⢭⠀⠄⠀⠀⠈⠑⠦⡉⠤⠀⠀⠀⡆⠀⠈⠁⠌⠐⠀⢨⠀
⢘⠇⡜⢣⠛⣄⠧⡘⡜⡃⠀⠃⠀⠀⠃⠠⠀⠀⠠⠿⠀⠀⣠⢟⣻⣟⡿⣿⢜⠧⣣⠄⢠⠀⣃⠟⡄⠀⠀⠀⠀⠀⠀⢀⠀⠃⡄⠀⠃⠀⢀⡀⣀⣀⣀⢸⢀
⢌⡚⣍⠲⣉⢆⢣⠱⡌⡅⠀⠀⠀⠘⡐⠀⠀⠀⠀⠀⠠⣘⢥⣯⢷⣹⣟⣯⠯⢷⢂⡳⠀⢂⢜⡸⠄⠀⠀⠀⠀⠀⠐⠈⢠⠘⠀⣡⠯⠽⠭⠷⠑⡒⠘⢸⠀
⢠⢓⡬⠱⢌⠎⣆⠳⡘⢤⠀⠀⠀⡬⢱⢢⠀⠀⡌⣔⠱⣬⢧⣽⣷⣯⣟⡮⠓⣌⢳⢢⠁⢀⡼⠰⠃⠀⠀⠀⠀⠀⠀⠀⠃⠀⠈⠁⠉⠉⠈⠀⠁⣀⣀⣈⣀ ⠘⣆⠲⣉⢌⠲⢄⢣⠱⢌⠊⠀⢂⠑⡊⠥⡂⣅⠒⡌⡳⠭⣞⣶⣿⣾⣭⢎⠡⢎⠒⣑⡒⠮⢼⢱⠂⠀⢀⡄⠀⠐⣔⣖⠊⣒⡒⣖⢲⣞⣿⣿⣿⣿⣿
⢘⡤⠓⡄⠪⠜⠢⢌⡒⠌⠀⠀⠆⡁⠆⠣⡐⠤⡙⢴⢩⣕⣫⢾⣽⣷⡯⢂⠈⡮⢑⠤⢘⡡⢋⠄⠁⠀⢸⠅⣀⡤⠘⠃⠘⣶⣭⡘⢦⡟⣼⢳⣟⣿⣿
⠐⡆⠣⢌⠱⢨⠑⠢⠌⠀⠀⠈⢆⠡⢈⠱⣌⢲⡩⢌⣳⢞⣽⣾⣽⡿⣰⠟⢁⠓⠃⠄⠃⠄⡁⢠⠁⢀⡾⢠⠔⡇⠀⣠⠀⢪⡛⢿⣦⡹⣿⣿⠿⠷⠛
⠘⡄⠣⢌⠢⡁⠎⡁⠀⠀⠀⠁⠀⠊⣁⠳⡜⣣⡝⠮⠝⣛⡺⡟⠛⢰⠃⢠⢎⡭⡐⢄⡉⢢⠐⠂⢠⣿⠇⣿⠼⠀⠀⢡⠀⢿⣿⢱⡽⣿⣄⠀⠀⠀⠀⠂
⠐⡌⢡⠂⡅⡘⡐⠀⠀⠀⠀⠠⠐⠂⠌⡁⠍⠠⠄⣊⢭⠯⡝⠀⠀⢁⡾⠏⢮⠵⣉⠦⣉⠄⢃⢀⣿⠟⣼⡟⠁⠀⡀⠀⢠⠈⢿⠆⣿⡼⣿⣳⣄⠀⢀⠀
⠐⠌⠄⡒⢀⠒⠀⠀⠀⠀⠀⠀⠁⠈⠔⠁⠀⠁⡬⢡⢯⠟⠀⡀⠁⠚⣡⠤⢦⡐⠦⣴⣤⣶⣿⠿⣋⣾⠛⠁⠠⠐⢀⡐⢌⠂⣎⠃⣻⣷⣹⣷⣝⢷⣼⠀
⠈⠌⡐⠠⠁⠌⠀⠀⠀⠀⠀⠀⠀⠁⠀⠐⢠⠃⡔⠦⠊⡀⠡⠒⠁⠐⣚⣋⣉⣙⣓⣒⣛⠉⠐⠚⠋⠀⠀⢀⠐⡀⠆⡜⢤⢻⡀⢒⠘⣿⣇⣿⣿⣷⣽⠀
⣈⣰⠤⠕⠒⠂⠀⠀⠀⠀⠀⠀⠀⠀⠀⠐⡀⠌⠀⣀⣊⢤⠄⠀⠐⠀⠀⠀⠀⠀⠀⡁⠀⠀⠐⠂⠀⠀⠠⢀⡖⣍⢞⡸⡌⠧⡈⠇⠦⠘⣷⢸⣿⠿⠋⠀⠀⠀
⠣⣐⠀⠀⠀⠂⠐⠀⠀⠀⠀⠀⠀⣀⣀⣤⡤⠒⠁⡐⠄⠂⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠠⣄⠀⠀⠀⢀⡔⠣⠜⡰⢊⠴⢉⠆⡡⢎⡑⡂⠸⡘⠁⠀⠄⠀⠀⠀
⠚⠒⠙⠓⠢⠄⠤⢤⣤⣤⣀⡀⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠄⠁⠀⠀⡤⢤⡤⣤⣴⢲⣴⡲⣞⢯⣎⠔⡡⠔⣁⠆⡱⢊⠱⢢⠱⡐⡀⡇⠀⠀⠀⠁⠠
⠀⠀⠀⠀⠀⠀⠀⠀⠐⠲⢭⠝⠊⠳⠤⣀⠀⠀⠀⠀⠀⠀⠀⢈⠀⠀⠀⠀⠘⣯⢽⣶⢯⣟⣦⣱⣿⣿⣿⣻⣼⡍⡖⠨⡔⢡⠋⡬⠓⠠⠡⣱⠈⠄⡀⠀⠀
⣤⣠⡀⢀⣀⣀⣠⣄⡠⠀⠀⠀⠀⠀⠀⠀⠈⠁⠂⠀⠀⠀⠀⠀⠈⠀⠀⠀⠀⢸⡷⣞⣯⣿⣿⣻⣿⣿⣸⣿⣿⡏⠬⠁⡐⠡⢊⠑⡈⠵⠐⣓⡀⠀⠀⠡⢀
⣿⠿⡟⢻⠟⠿⠿⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⢾⣿⣽⣿⡾⣿⣿⣿⣿⣿⢿⠓⠀⠀⠀⠠⠁⠀⠀⠁⠀⠐⣈⡑⠀⠀⠀⠀⠂⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀",API_Error
Ark with Pokemon.,API_Error
very good,API_Error
"""The decision to make it pokemon with guns was because they were worried the game would not be a global success unless they added guns to it because ""Americans like to shoot things"""".

""The gender-neutral ""Type A"" character creator was likewise because ""Americans sometimes want to make very ugly characters"""".

~ Pal World Devs.",API_Error
YOU CAN HAVE SLAVES!,API_Error
Very nice,API_Error
"After roughly 46-47 hours of game time, Patch 0.13 came out and gave a bunch of players on my friends dedicated server a ""Failed invalid Login Player Character Handle"" which basically deleted the original character saves or corrupted them. Spent a week with the dedicated servers Team and they were unable to pull us up through back up saves, or a tool that is said to fix the issue from Palworld, but clearly doesn't (as there are quite a few people in the official Palworld discord that are either spamming this issue for a fix, or getting banned for talking about it). There is currently no way of knowing that it will be patched soon so any amount of time spent on official/dedicated servers might possibly be lost, unless you are able to dodge the bug",API_Error
"hi my name is woona i'm an addict 
don't save me i love it here",API_Error
"very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very cool!
",API_Error
Beautiful game with lots of content. Really enjoying it.,API_Error
The Pokemon Peta warned you about.,API_Error
It's alright idk,API_Error
pocketpair please don't do anything stupid that ruins the game,API_Error
A breath of fresh air in (IMO) slightly outdated Pokemon formula. Mixing catching creatures with survival mechanics feels really great. In current iteration it's a bit unbalanced towards the end and requires a lot of grinding. Looking forward to what the devs will do with the game going forward.,API_Error
Best pokemon game in years,API_Error
Great game. Fix the few issues and expand it and it will be awesome.,API_Error
"this is my favorite game ever
",API_Error
"The game is great, it's a lot of fun. Then why is my review a no?

Balance, and not in a ""this is overpowered"" way, but in a ""why is it taking so f-ing long to X"" way.
Levels are unbalanced, going from level 54 to 55 feels like it takes more XP than what it took to get to level 50 from 0.

The game straight up becomes not fun towards the end game when you're nearing ""100%"" completion.

New islands are straight up impossible with anti-air missiles (????) and ninjas that can nearly one shot you and your pals. Unless you spend 800 hours selectively breeding and condensing the ultimate pal, it's just not fun at that point.

Will I change my review? well, I hope. Maybe when they complete the map they'll do an entire overhaul and re-balancing of everything in the game, which is sorely needed.",API_Error
"As a kid I played Pokemon. As an adult, this game scratches the Pokemon itch while being a totally different game that an adult can find enjoyable. I hope future updates allow this to be a regular game for me for years to come!",API_Error
Quivern is my new favourite Pokemon,API_Error
GAE IS GREAT,API_Error
"I don't condone slavery

but if you give them food is it really slavery?",API_Error
op,API_Error
"Amazing! Never have I ever looked upon a game and thought it was going to just be something that I'd only enjoy playing with friends to make it great, and then got uppercut into reality through a flip. I got knocked on my ass by the gravity of how great this game is to play and the wonderful fun to be had. It hits all the checkboxes. A fun game with cute little (and big) critters you can abduct and pet all you want while tossing them to the mines and other labor! You get to feed them and battle with them, and uncover story/lore along the way!
Definitely recommended! It's even better with friends!",API_Error
Great time killer. Great pals. Lots of building potential if you really put your mind to it. I've built some MASSIVE structures fairly easily. This new update should fix a lot of early gripes. This is an awesome game!,API_Error
Runs better then i thought it would.,API_Error
fire,API_Error
"Started a multiplayer server with 15 active players. Over 100hrs played. The server cost roughly $45/month. Aaaaand gone. Everybody's bases were randomly deleted. Every player uninstalled, and left a negative review. We hope Pokemon wins the lawsuit.",API_Error
Great game with good experiences 8/10 would recomend,API_Error
Fun.,API_Error
super fun and grindy (in a good way) a lot of fun with friends,API_Error
"Not A Pokemon Clone

I first picked up Palworld because everyone marketed it as 'Pokemon with Guns' and I thought 'why not' but I think that title's misleading. I've played through most of the mainline Pokemon games and I don't think that does Palworld justice, it's a different kind of game and is not an RPG like Pokemon is. 

But before you buy though, I should point out that the game is in 'alpha' and as such is unfinished- as in the main storyline can't be completed. You can play for quite a while- I have about 80+ hours on one of my saves, but most of that is levelling up for when additional features are added. Of course, I am also rating the game considering the fact that it is an alpha, and that I'm expecting more features to be added.

Gameplay

The game isn't like Pokemon- it's  more like Minecraft or No Man's Sky in that it involves working on your base and exploring. You just have these things called Pals helping you.

The game's gameplay loop is simple- you can level up your base and your Pals, and get new features and use resources to get better weapons and such. There are a few 'Tower Bosses' that you can fight, but the gameplay is mainly doing a similar thing over and over- though to the game's credit it does make this enjoyable.

The main storyline seems to be about getting to the tree at the centre of the world, but you can't get there- as I said before, that part is unfinished. There isn't a whole lot of 'story' or 'lore'  though it does exist somewhat, the game is mainly about levelling up.

Pros

I liked a lot of things about the game- the core gameplay loop is very fun and you can easily find yourself spending hours before you know it. 
- I like a lot of the Pal designs- many of them look adorable or terrifying in different ways, and the fact that you can see them wandering around your base working on stuff just feels great

- Exploring the world is also extremely fun

- Your Pals can do a lot to help you out, and when you realise that it's astonishing- the game doesn't seem to want you to do anything, for anything that you want to do you can easily say 'There's a Pal for that'

- Although I said the lore is limited, its not nonexistant, you can pick up journal pages and speak to a few NPCs (NPCs that you can talk to are few and far between) to get a glimpse of the lore

- The technical performance is pretty good for an alpha, I think my game's only crashed once in my entire playthrough, and while I have encountered some bugs (which is to be expected) most of them were minor and all it took was resetting the game to fix them. A lot of AAA games do not run as well on their final releases, to put that into perspective

I should note that I've only played singleplayer and can't comment on the multiplayer aspect of it.

Cons

- The gameplay loop can be very infuriating if you don't know what's going on- I tried to do this without a guide initially but I do recommend that if you're stuck for longer than half an hour to simply look stuff up or find the most optimal way to do something

- Some of the Pal designs are just reskins of old pals, like there is an 'Ignis' series where it's basically the same Pal, but a Fire element one and it's just color palette swapped. A lot of games do this to be fair like Digimon, but I've generally found it to be kind of lazy and I would've preferred more unique and varied designs

- Given there isn't much story, if you don't want to progress yourself there's little reason to play and I can see some Players quitting after a while because of this

Bang For Buck

For the price the game is going for, I feel like I've definitely already gotten my money's worth with just the alpha.

Overall

I rate Palworld a 8.5/10, it's a very solid game that I do recommend trying out- though this last score is subject to change based on any new features they bring in. 
",API_Error
super fun game!,API_Error
"Pokemon(models/catching/skills)+Ark(everything else[basing, riding, feeding])+Zelda BOTW(gameplay elements & sound). 

Would recommend. Game is enjoyable in its current state, but needs some polishing.",API_Error
its great fun and while reminiscent of a similar game it has its own feel i highly recommend,API_Error
"I can't believe how good this is! Feels really fun, and while there are definitely a few bugs in an early state, my friends and I are having a great time!",API_Error
"i thought i wouldnt like this, but the grindiness fell mix with the strategy and tryna get the best pals is just AMAZING",API_Error
LOVE IT!,API_Error
the best game ever..,API_Error
Fun game minigun Fire🔥🔥🔥🔥 10/10,API_Error
I love every moment of it,API_Error
"A nice game for Pokemon Lovers.

There are a few cons to this game, but the fact that is so scratches the itch for that pokemon hunting is worth it.",API_Error
Its a good game just have a good PC and make sure to save or else your save data is gone,API_Error
"Its a fun survival game with Some Monster Capture mechanics. Coming to this game expecting a pokemon rip-off is a mistake, it has less in common with those games than it has related. More of an ARK style survival game, with friendly anime monsters instead of dinosaurs",API_Error
"""hire"" new Pal to work

Pal don't wanna work

Pal gets butcher... I mean ""fired""

Pal then gets ripped apart at the food bowl by his fellow ""co-workers"" after they get done working to make more devices to ""hire"" more potential workers

The circle of life is beautiful in this game.",API_Error
I love poke... I mean palworld.,API_Error
just a great time,API_Error
such an amazing game!!!! cant wait for the full relase!!!,API_Error
my pal my nigga,API_Error
"just buy it, you wont regret it.",API_Error
"Having alot of fun with this! Few bugs here and there but nothing game breaking, or troublesome, pretty solid all around so far.",API_Error
chill game,API_Error
pokemon but slavery,API_Error
I finally got Remarkable Craftsmanship,API_Error
i punched a cat and it ran away 10/10,API_Error
its a must recommended game,API_Error
ye,API_Error
"More addicted to this than I was alcohol... Hubby is addicted to. Great game solo, with friends, definitely amazing to do couple shit in. Love running around with a lifmunk and it's lil smg!",API_Error
I've never seen an animal so happy to work at a sweatshop,API_Error
SLAVERY IS BACK !!,API_Error
Amazing. i love it,API_Error
"iys a super good game theres nothing really wrong with is i mean sure theres bugs but its still just a eraly access game so i think its fine
",API_Error
After beating this game I have a relatively large love for its gameplay but need more content asap.,API_Error
"Hello everyone!!!. Palworld has been brought lots and lots of fun to me over these past few weeks. It is definately entertaining every minute that i have played it. The only issue i have had is that my last save data has just disappeared into thin air but i have never had this issue before since i started playing this game. It is by far one of the best games i have played in a long time. Allows you to set the world the way you want it be and more. It is in my top five and i will recommend it to anyone who used spend hours on end playing Pokemon ,  Don't confuse the two, Pokemon has got no match for this game. Also i would like to compliment the developers for bringing us something different. Give it a go, its really affordable and extremely enjoyable!!!.",API_Error
"I'm having so much fun with Palworld, the devs know what we want. I look forward to the future of this game!",API_Error
Super addicting <3,API_Error
jeffrey findet es gut,API_Error
"more like bestfriendworld 11/10

reminiscent of zelda, icarus, elden ring (circle boss)
",API_Error
Palworld,API_Error
its a great game!,API_Error
11月10日,API_Error
"Buenaso, no me aburrio todavia. Entretenido con amigos que se suicidan como Joaquinho y el trollin. Tener que salvarlos y que te rueguen un poquito",API_Error
Best Pokemon game I've played in over a decade,API_Error
palworld,API_Error
big good,API_Error
I made the Hulk in character creation. I CAN HULK SMASH WILD ANIMALS. Already 10/10,API_Error
"Ultimately I think this will be a great game after some polish. That being said, it is in desperate need for some polish. Nearly every animation is janky or overly long. Combat (at least in the early game) is simply bad. That being said the survival mechanics, the pals, and the base automation are all fantastic. Looking forward to seeing how it evolves.",API_Error
"pretty good, a little rough and out of place looking in some areas but still pretty good. been wanting a game that does something creative like this with the monster catcher format and this is definitely creative as well as deranged in all the good ways.",API_Error
Fun game,API_Error
This genuinely feels like a game that is actually loved by the creators.,API_Error
^_^\/,API_Error
awesome,API_Error
this game good,API_Error
super fun but multiplayer is laggy af sometimes,API_Error
yes,API_Error
"amazing game, so much to do and doesnt get boring",API_Error
